timestamp,run_id,product_key,product_name,retailer,query,matched_title,price,currency,url,in_stock,score,status
2026-06-04T09:42:42Z,2026-06-04T09:42:27Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,powercity,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:42:48Z,2026-06-04T09:42:27Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,powercity,WGG244ZCGB,BOSCH            SERIES 6 A RATED 9KG/1400SPIN WASHING MACHINE - GRAPHITE,679.95,EUR,,,3.5,ok
2026-06-04T09:42:53Z,2026-06-04T09:42:27Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,powercity,WQG245R1GB,BOSCH            SERIES 6 9KG HEAT PUMP TUMBLE DRYER - CAST IRON COLOUR,829.95,EUR,,,3.5,ok
2026-06-04T09:43:04Z,2026-06-04T09:42:27Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,did,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T09:43:16Z,2026-06-04T09:42:27Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,did,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:43:28Z,2026-06-04T09:42:27Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,did,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:43:40Z,2026-06-04T09:42:27Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,did,WGG244ZCGB,Bosch Series 6 9KG 1400RPM Freestanding Washing Machine - Graphite | WGG244ZCGB,679.99,EUR,,,9.0,ok
2026-06-04T09:43:52Z,2026-06-04T09:42:27Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,did,WQG245R1GB,Bosch Series 6 9KG Heat Pump Tumble Dryer - Cast Iron Grey | WQG245R1GB,829.99,EUR,,,8.5,ok
2026-06-04T09:43:58Z,2026-06-04T09:42:27Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,currys,HBG7741B1B,BOSCH Series 8 HBG7741B1B Electric Pyrolytic Smart Oven - Black,1039.99,EUR,/products/bosch-series-8-hbg7741b1b-electric-pyrolytic-smart-oven-black-10250376.html,True,8.0,ok
2026-06-04T09:44:01Z,2026-06-04T09:42:27Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,currys,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:44:04Z,2026-06-04T09:42:27Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,currys,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:44:07Z,2026-06-04T09:42:27Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,currys,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:44:10Z,2026-06-04T09:42:27Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,currys,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:44:12Z,2026-06-04T09:42:27Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,buyitdirect,HBG7741B1B,Bosch Series 8 HBG7741B1B Electric Self Cleaning Single Oven - Black,1049.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-electric-self-cleaning-single-oven-black-hbg7741b1b,,8.0,ok
2026-06-04T09:44:15Z,2026-06-04T09:42:27Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,buyitdirect,CMG7241B1B,Bosch Series 8 Built-In Combination Microwave Oven - Black,1369.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-45l-built-in-combination-microwave-oven-black-cmg7241b1b,,3.5,ok
2026-06-04T09:44:17Z,2026-06-04T09:42:27Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,buyitdirect,SMV6ZCX10G,"Bosch Series 6 Integrated Dishwasher - Smart Wi-Fi, B-Rated, Silver control panel",849.97,EUR,https://www.buyitdirect.ie/p/bosch-series-6-14-place-settings-integrated-dishwasher-smv6zcx10g,,2.5,ok
2026-06-04T09:44:19Z,2026-06-04T09:42:27Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,buyitdirect,WGG244ZCGB,Bosch Series 6 9kg 1400rpm Washing Machine - Graphite,709.97,EUR,https://www.buyitdirect.ie/p/bosch-series-6-9kg-1400rpm-washing-machine-graphite-wgg244zcgb,,3.5,ok
2026-06-04T09:44:21Z,2026-06-04T09:42:27Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,buyitdirect,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:44:29Z,2026-06-04T09:42:27Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,euronics,HBG7741B1B,Bosch Series 8 Built-in oven 60 x 60 cm Black | HBG7741B1B,999.00,EUR,,,8.5,ok
2026-06-04T09:44:38Z,2026-06-04T09:42:27Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,euronics,CMG7241B1B,Bosch Series 8 60cm 45 litre built in single oven with microwave function | CMG7241B1B,1249.00,EUR,,,8.5,ok
2026-06-04T09:44:47Z,2026-06-04T09:42:27Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,euronics,SMV6ZCX10G,Bosch Series 6 fully-integrated dishwasher 60 cm | SMV6ZCX10G,909.00,EUR,,,8.0,ok
2026-06-04T09:44:56Z,2026-06-04T09:42:27Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,euronics,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:45:05Z,2026-06-04T09:42:27Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,euronics,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:45:13Z,2026-06-04T09:42:27Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,soundstore,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T09:45:19Z,2026-06-04T09:42:27Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,soundstore,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:45:25Z,2026-06-04T09:42:27Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,soundstore,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:45:31Z,2026-06-04T09:42:27Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,soundstore,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:45:38Z,2026-06-04T09:42:27Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,soundstore,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:50:48Z,2026-06-04T09:50:42Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,powercity,HBG7741B1B,BOSCH            SERIES 8 BUILT IN SINGLE OVEN BLACK,999.95,EUR,,,4.0,ok
2026-06-04T09:50:53Z,2026-06-04T09:50:42Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,powercity,CMG7241B1B,BOSCH            SERIES 8 COMBI COMPACT OVEN BUILT IN WITH MICROWAVE FUNCTION - BLACK,1219.95,EUR,,,4.0,ok
2026-06-04T09:50:59Z,2026-06-04T09:50:42Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,powercity,SMV6ZCX10G,BOSCH            SERIES 6 14 PLACE BUILT IN DISHWASHER WITH CUTLERY TRAY - HOME CONNECT - ZEOLITH DRYING,879.95,EUR,,,2.5,ok
2026-06-04T09:51:05Z,2026-06-04T09:50:42Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,powercity,WGG244ZCGB,BOSCH            SERIES 6 A RATED 9KG/1400SPIN WASHING MACHINE - GRAPHITE,679.95,EUR,,,3.5,ok
2026-06-04T09:51:11Z,2026-06-04T09:50:42Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,powercity,WQG245R1GB,BOSCH            SERIES 6 9KG HEAT PUMP TUMBLE DRYER - CAST IRON COLOUR,829.95,EUR,,,3.5,ok
2026-06-04T09:51:23Z,2026-06-04T09:50:42Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,did,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T09:51:34Z,2026-06-04T09:50:42Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,did,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:51:46Z,2026-06-04T09:50:42Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,did,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:51:58Z,2026-06-04T09:50:42Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,did,WGG244ZCGB,Bosch Series 6 9KG 1400RPM Freestanding Washing Machine - Graphite | WGG244ZCGB,679.99,EUR,,,9.0,ok
2026-06-04T09:52:10Z,2026-06-04T09:50:42Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,did,WQG245R1GB,Bosch Series 6 9KG Heat Pump Tumble Dryer - Cast Iron Grey | WQG245R1GB,829.99,EUR,,,8.5,ok
2026-06-04T09:52:15Z,2026-06-04T09:50:42Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,currys,HBG7741B1B,BOSCH Series 8 HBG7741B1B Electric Pyrolytic Smart Oven - Black,1039.99,EUR,/products/bosch-series-8-hbg7741b1b-electric-pyrolytic-smart-oven-black-10250376.html,True,8.0,ok
2026-06-04T09:52:20Z,2026-06-04T09:50:42Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,currys,CMG7241B1B,BOSCH CMG7241B1B Built-in Combination Microwave - Black,1349.99,EUR,/products/bosch-cmg7241b1b-builtin-combination-microwave-black-10255283.html,True,7.5,ok
2026-06-04T09:52:23Z,2026-06-04T09:50:42Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,currys,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:52:26Z,2026-06-04T09:50:42Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,currys,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:52:33Z,2026-06-04T09:50:42Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,currys,WQG245R1GB,BOSCH Series 6 WQG245R1GB 9 kg Heat Pump Tumble Dryer - Grey,969.99,EUR,/products/bosch-series-6-wqg245r1gb-9-kg-heat-pump-tumble-dryer-grey-10282493.html,True,8.0,ok
2026-06-04T09:52:36Z,2026-06-04T09:50:42Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,buyitdirect,HBG7741B1B,Bosch Series 8 HBG7741B1B Electric Self Cleaning Single Oven - Black,1049.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-electric-self-cleaning-single-oven-black-hbg7741b1b,,8.0,ok
2026-06-04T09:52:38Z,2026-06-04T09:50:42Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,buyitdirect,CMG7241B1B,Bosch Series 8 Built-In Combination Microwave Oven - Black,1369.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-45l-built-in-combination-microwave-oven-black-cmg7241b1b,,3.5,ok
2026-06-04T09:52:40Z,2026-06-04T09:50:42Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,buyitdirect,SMV6ZCX10G,"Bosch Series 6 Integrated Dishwasher - Smart Wi-Fi, B-Rated, Silver control panel",849.97,EUR,https://www.buyitdirect.ie/p/bosch-series-6-14-place-settings-integrated-dishwasher-smv6zcx10g,,2.5,ok
2026-06-04T09:52:42Z,2026-06-04T09:50:42Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,buyitdirect,WGG244ZCGB,Bosch Series 6 9kg 1400rpm Washing Machine - Graphite,709.97,EUR,https://www.buyitdirect.ie/p/bosch-series-6-9kg-1400rpm-washing-machine-graphite-wgg244zcgb,,3.5,ok
2026-06-04T09:52:43Z,2026-06-04T09:50:42Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,buyitdirect,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:52:52Z,2026-06-04T09:50:42Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,euronics,HBG7741B1B,Bosch Series 8 Built-in oven 60 x 60 cm Black | HBG7741B1B,999.00,EUR,,,8.5,ok
2026-06-04T09:53:03Z,2026-06-04T09:50:42Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,euronics,CMG7241B1B,Bosch Series 8 60cm 45 litre built in single oven with microwave function | CMG7241B1B,1249.00,EUR,,,8.5,ok
2026-06-04T09:53:14Z,2026-06-04T09:50:42Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,euronics,SMV6ZCX10G,Bosch Series 6 fully-integrated dishwasher 60 cm | SMV6ZCX10G,909.00,EUR,,,8.0,ok
2026-06-04T09:53:24Z,2026-06-04T09:50:42Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,euronics,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:53:34Z,2026-06-04T09:50:42Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,euronics,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:53:42Z,2026-06-04T09:50:42Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,soundstore,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T09:53:49Z,2026-06-04T09:50:42Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,soundstore,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:53:55Z,2026-06-04T09:50:42Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,soundstore,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:54:01Z,2026-06-04T09:50:42Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,soundstore,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:54:10Z,2026-06-04T09:50:42Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,soundstore,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:57:28Z,2026-06-04T09:57:21Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,powercity,HBG7741B1B,BOSCH            SERIES 8 BUILT IN SINGLE OVEN BLACK,999.95,EUR,,,4.0,ok
2026-06-04T09:57:35Z,2026-06-04T09:57:21Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,powercity,CMG7241B1B,BOSCH            SERIES 8 COMBI COMPACT OVEN BUILT IN WITH MICROWAVE FUNCTION - BLACK,1219.95,EUR,,,4.0,ok
2026-06-04T09:57:41Z,2026-06-04T09:57:21Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,powercity,SMV6ZCX10G,BOSCH            SERIES 6 14 PLACE BUILT IN DISHWASHER WITH CUTLERY TRAY - HOME CONNECT - ZEOLITH DRYING,879.95,EUR,,,2.5,ok
2026-06-04T09:57:48Z,2026-06-04T09:57:21Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,powercity,WGG244ZCGB,BOSCH            SERIES 6 A RATED 9KG/1400SPIN WASHING MACHINE - GRAPHITE,679.95,EUR,,,3.5,ok
2026-06-04T09:57:55Z,2026-06-04T09:57:21Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,powercity,WQG245R1GB,BOSCH            SERIES 6 9KG HEAT PUMP TUMBLE DRYER - CAST IRON COLOUR,829.95,EUR,,,3.5,ok
2026-06-04T09:58:06Z,2026-06-04T09:57:21Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,did,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T09:58:18Z,2026-06-04T09:57:21Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,did,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:58:30Z,2026-06-04T09:57:21Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,did,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:58:42Z,2026-06-04T09:57:21Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,did,WGG244ZCGB,Bosch Series 6 9KG 1400RPM Freestanding Washing Machine - Graphite | WGG244ZCGB,679.99,EUR,,,9.0,ok
2026-06-04T09:58:54Z,2026-06-04T09:57:21Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,did,WQG245R1GB,Bosch Series 6 9KG Heat Pump Tumble Dryer - Cast Iron Grey | WQG245R1GB,829.99,EUR,,,8.5,ok
2026-06-04T09:58:58Z,2026-06-04T09:57:21Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,currys,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T09:59:01Z,2026-06-04T09:57:21Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,currys,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T09:59:04Z,2026-06-04T09:57:21Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,currys,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T09:59:07Z,2026-06-04T09:57:21Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,currys,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T09:59:15Z,2026-06-04T09:57:21Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,currys,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:59:18Z,2026-06-04T09:57:21Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,buyitdirect,HBG7741B1B,Bosch Series 8 HBG7741B1B Electric Self Cleaning Single Oven - Black,1049.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-electric-self-cleaning-single-oven-black-hbg7741b1b,,8.0,ok
2026-06-04T09:59:20Z,2026-06-04T09:57:21Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,buyitdirect,CMG7241B1B,Bosch Series 8 Built-In Combination Microwave Oven - Black,1369.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-45l-built-in-combination-microwave-oven-black-cmg7241b1b,,3.5,ok
2026-06-04T09:59:22Z,2026-06-04T09:57:21Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,buyitdirect,SMV6ZCX10G,"Bosch Series 6 Integrated Dishwasher - Smart Wi-Fi, B-Rated, Silver control panel",849.97,EUR,https://www.buyitdirect.ie/p/bosch-series-6-14-place-settings-integrated-dishwasher-smv6zcx10g,,2.5,ok
2026-06-04T09:59:24Z,2026-06-04T09:57:21Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,buyitdirect,WGG244ZCGB,Bosch Series 6 9kg 1400rpm Washing Machine - Graphite,709.97,EUR,https://www.buyitdirect.ie/p/bosch-series-6-9kg-1400rpm-washing-machine-graphite-wgg244zcgb,,3.5,ok
2026-06-04T09:59:26Z,2026-06-04T09:57:21Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,buyitdirect,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T09:59:33Z,2026-06-04T09:57:21Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,euronics,HBG7741B1B,Bosch Series 8 Built-in oven 60 x 60 cm Black | HBG7741B1B,999.00,EUR,,,8.5,ok
2026-06-04T09:59:43Z,2026-06-04T09:57:21Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,euronics,CMG7241B1B,Bosch Series 8 60cm 45 litre built in single oven with microwave function | CMG7241B1B,1249.00,EUR,,,8.5,ok
2026-06-04T09:59:52Z,2026-06-04T09:57:21Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,euronics,SMV6ZCX10G,Bosch Series 6 fully-integrated dishwasher 60 cm | SMV6ZCX10G,909.00,EUR,,,8.0,ok
2026-06-04T10:00:01Z,2026-06-04T09:57:21Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,euronics,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T10:00:10Z,2026-06-04T09:57:21Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,euronics,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T10:00:18Z,2026-06-04T09:57:21Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,soundstore,HBG7741B1B,"Bosch Series 8 HBG7341B1B , 60x60cm, Single Oven, Black Rating: 0%",974.99,EUR,,,3.0,ok
2026-06-04T10:00:25Z,2026-06-04T09:57:21Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,soundstore,CMG7241B1B,"Bosch Serie 8 CMG7241B1B , Built-In Electric Single Oven w/ Microwave Function, Black Rating: 0%",1269.99,EUR,,,8.0,ok
2026-06-04T10:00:32Z,2026-06-04T09:57:21Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,soundstore,SMV6ZCX10G,"Bosch Series 6 SMV6ZCX10G , Integrated Dishwasher Rating: 0%",879.99,EUR,,,7.5,ok
2026-06-04T10:00:39Z,2026-06-04T09:57:21Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,soundstore,WGG244ZCGB,"Bosch Series 6 WGG244ZCGB , 9KG, 1400rpm, Washing Machine, Graphite Rating: 0%",689.99,EUR,,,8.5,ok
2026-06-04T10:00:45Z,2026-06-04T09:57:21Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,soundstore,WQG245R1GB,"Bosch Series 6 WQG245R1GB , 9KG, Heat Pump Tumble Dryer, Graphite Rating: 0%",829.99,EUR,,,8.5,ok
2026-06-04T10:04:11Z,2026-06-04T10:04:05Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,powercity,HBG7741B1B,BOSCH            SERIES 8 BUILT IN SINGLE OVEN BLACK,999.95,EUR,,,4.0,ok
2026-06-04T10:04:16Z,2026-06-04T10:04:05Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,powercity,CMG7241B1B,BOSCH            SERIES 8 COMBI COMPACT OVEN BUILT IN WITH MICROWAVE FUNCTION - BLACK,1219.95,EUR,,,4.0,ok
2026-06-04T10:04:20Z,2026-06-04T10:04:05Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,powercity,SMV6ZCX10G,BOSCH            SERIES 6 14 PLACE BUILT IN DISHWASHER WITH CUTLERY TRAY - HOME CONNECT - ZEOLITH DRYING,879.95,EUR,,,2.5,ok
2026-06-04T10:04:25Z,2026-06-04T10:04:05Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,powercity,WGG244ZCGB,BOSCH            SERIES 6 A RATED 9KG/1400SPIN WASHING MACHINE - GRAPHITE,679.95,EUR,,,3.5,ok
2026-06-04T10:04:31Z,2026-06-04T10:04:05Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,powercity,WQG245R1GB,BOSCH            SERIES 6 9KG HEAT PUMP TUMBLE DRYER - CAST IRON COLOUR,829.95,EUR,,,3.5,ok
2026-06-04T10:04:42Z,2026-06-04T10:04:05Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,did,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T10:04:54Z,2026-06-04T10:04:05Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,did,CMG7241B1B,,,EUR,,,,no_match
2026-06-04T10:05:06Z,2026-06-04T10:04:05Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,did,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T10:05:18Z,2026-06-04T10:04:05Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,did,WGG244ZCGB,Bosch Series 6 9KG 1400RPM Freestanding Washing Machine - Graphite | WGG244ZCGB,679.99,EUR,,,9.0,ok
2026-06-04T10:05:29Z,2026-06-04T10:04:05Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,did,WQG245R1GB,Bosch Series 6 9KG Heat Pump Tumble Dryer - Cast Iron Grey | WQG245R1GB,829.99,EUR,,,8.5,ok
2026-06-04T10:05:35Z,2026-06-04T10:04:05Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,currys,HBG7741B1B,,,EUR,,,,no_match
2026-06-04T10:05:40Z,2026-06-04T10:04:05Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,currys,CMG7241B1B,BOSCH CMG7241B1B Built-in Combination Microwave - Black,1349.99,EUR,/products/bosch-cmg7241b1b-builtin-combination-microwave-black-10255283.html,True,7.5,ok
2026-06-04T10:05:50Z,2026-06-04T10:04:05Z,dishwasher_bosch_s6_int,Bosch Series 6 SMV6ZCX10G 60cm fully integrated dishwasher,currys,SMV6ZCX10G,,,EUR,,,,no_match
2026-06-04T10:05:55Z,2026-06-04T10:04:05Z,washer_bosch_s6,Bosch Series 6 WGG244ZCGB 9kg washing machine,currys,WGG244ZCGB,,,EUR,,,,no_match
2026-06-04T10:05:58Z,2026-06-04T10:04:05Z,dryer_bosch_s6_hp,Bosch Series 6 WQG245R1GB 9kg heat pump tumble dryer,currys,WQG245R1GB,,,EUR,,,,no_match
2026-06-04T10:06:00Z,2026-06-04T10:04:05Z,oven_bosch_s8_single,Bosch Series 8 HBG7741B1B built-in single oven,buyitdirect,HBG7741B1B,Bosch Series 8 HBG7741B1B Electric Self Cleaning Single Oven - Black,1049.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-electric-self-cleaning-single-oven-black-hbg7741b1b,,8.0,ok
2026-06-04T10:06:02Z,2026-06-04T10:04:05Z,combioven_bosch_s8_micro,Bosch Series 8 CMG7241B1B compact oven with microwave,buyitdirect,CMG7241B1B,Bosch Series 8 Built-In Combination Microwave Oven - Black,1369.97,EUR,https://www.buyitdirect.ie/p/bosch-series-8-45l-built-in-combination-microwave-oven-black-cmg7241b1b,,3.5,ok
